text,id,label,gold_label,neg,pos,pos_probability,neg_probability,total_votes,highest_agreement,entropy_agreement,variance_agreement,jsd_agreement
it looks much more like a cartoon in the end than the simpsons ever has . ,9135,pos,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business . ,8497,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"it doesn't quite work , but there's enough here to make us look forward to the russos' next offering . ",7731,pos,neg,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty . ,1652,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
rates an 'e' for effort -- and a 'b' for boring . ,7583,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next . ",373,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"the result is more depressing than liberating , but it's never boring . ",1736,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie . ,6303,neg,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
this is standard crime drama fare . . . instantly forgettable and thoroughly dull . ,9792,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
a little weak -- and it isn't that funny . ,6592,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"simultaneously heart-breaking and very funny , the last kiss is really all about performances . ",1814,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"the film takes the materials of human tragedy and dresses them in lovely costumes , southern california locations and star power . ",6794,pos,neg,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
  an entire film about researchers quietly reading dusty old letters .  ,8219,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . ",2360,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
returning director rob minkoff . . . and screenwriter bruce joel rubin . . . have done a fine job of updating white's dry wit to a new age . ,4110,pos,pos,1.0,7.0,0.875,0.125,8.0,0.875,0.37677016125643675,0.28125,0.3524996609002046
"muddled , trashy and incompetent",10421,neg,neg,7.0,0.0,0.0,1.0,7.0,1.0,0.0,0.5,0.5579230452841438
[u]nrelentingly stupid . ,8076,neg,neg,5.0,2.0,0.2857142857142857,0.7142857142857143,7.0,0.7142857142857143,0.5982695885852573,0.09183673469387757,0.18723874669733045
very well-written and very well-acted . ,2303,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book . ",1749,pos,pos,0.0,7.0,1.0,0.0,7.0,1.0,0.0,0.5,0.5579230452841438
not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,1324,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",6936,pos,neg,3.0,3.0,0.5,0.5,6.0,0.5,0.6931471805599453,0.0,0.0
"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions . ",3703,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"men in black ii has sequel-itis something fierce . an ungainly , comedy-deficient , b-movie rush job . . . ",7893,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role . ,2677,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"a serious movie with serious ideas . but seriously , folks , it doesn't work . ",8358,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere . ",5276,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
the am-radio soundtrack and game cast -- tierney and the inimitable walken especially -- keep this unusual comedy from choking on its own conceit . ,891,neg,pos,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling . ",10124,neg,neg,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5579230452841438
"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary . ",6466,pos,neg,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish . ",5080,pos,pos,1.0,6.0,0.8571428571428571,0.14285714285714285,7.0,0.8571428571428571,0.410116318288409,0.2551020408163265,0.3318008841938725
plays like a checklist of everything rob reiner and his cast were sending up . ,8830,pos,neg,3.0,3.0,0.5,0.5,6.0,0.5,0.6931471805599453,0.0,0.0
"there is not a character in the movie with a shred of plausibility , not an event that is believable , not a confrontation that is not staged , not a moment that is not false . ",7447,neg,neg,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5579230452841438
"most new movies have a bright sheen . some , like ballistic , arrive stillborn . . . looking like the beaten , well-worn video box cover of seven years into the future . ",7305,pos,neg,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable . ",6454,pos,neg,5.0,2.0,0.2857142857142857,0.7142857142857143,7.0,0.7142857142857143,0.5982695885852573,0.09183673469387757,0.18723874669733045
illuminating if overly talky documentary . ,17,pos,pos,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"an uplifting , near-masterpiece . ",975,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"in xxx , diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep . ",3834,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
the title trapped turns out to be a pretty fair description of how you feel while you're watching this ultra-manipulative thriller . ,7378,neg,neg,3.0,3.0,0.5,0.5,6.0,0.5,0.6931471805599453,0.0,0.0
"freundlich's made [crudup] a suburban architect , and a cipher . ",9226,pos,neg,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
the son's room is a triumph of gentility that earns its moments of pathos . ,1300,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick . ",9417,neg,neg,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
amazingly lame . ,9695,neg,neg,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.5,0.5579230452841438
"the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture . ",291,pos,pos,0.0,7.0,1.0,0.0,7.0,1.0,0.0,0.5,0.5579230452841438
"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie . ",6858,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces . ",6330,neg,neg,6.0,1.0,0.14285714285714285,0.8571428571428571,7.0,0.8571428571428571,0.410116318288409,0.2551020408163265,0.3318008841938725
"give shapiro , goldman , and bolado credit for good intentions , but there's nothing here that they couldn't have done in half an hour . ",9361,pos,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them . ",3302,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"defies logic , the laws of physics and almost anyone's willingness to believe in it . but darned if it doesn't also keep us riveted to our seats . ",1983,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"this is a terrific character study , a probe into the life of a complex man . ",947,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
but tongue-in-cheek preposterousness has always been part of for the most part wilde's droll whimsy helps  being earnest  overcome its weaknesses and parker's creative interference . . . ,633,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther's story is a compelling quest for truth . ",1339,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"one of those movies where you walk out of the theater not feeling cheated exactly , but feeling pandered to , which , in the end , might be all the more infuriating . ",8127,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
a carefully structured scream of consciousness that is tortured and unsettling--but unquestionably alive . ,579,pos,pos,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"the wwii drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear . ",993,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"the script covers huge , heavy topics in a bland , surfacey way that doesn't offer any insight into why , for instance , good things happen to bad people . ",5308,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"as relationships shift , director robert j . siegel allows the characters to inhabit their world without cleaving to a narrative arc . ",4930,neg,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"if you're hard up for raunchy college humor , this is your ticket right here . ",1396,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
generally provides its target audience of youngsters enough stimulating eye and ear candy to make its moral medicine go down . ,1422,neg,pos,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"just about the best straight-up , old-school horror film of the last 15 years . ",1970,pos,pos,1.0,7.0,0.875,0.125,8.0,0.875,0.37677016125643675,0.28125,0.3524996609002046
"there seems to be no clear path as to where the story's going , or how long it's going to take to get there . ",6970,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"you might want to take a reality check before you pay the full ticket price to see  simone ,  and consider a dvd rental instead . ",1755,neg,pos,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"although god is great addresses interesting matters of identity and heritage , it's hard to shake the feeling that it was intended to be a different kind of film . ",8250,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
[d]oesn't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ,1148,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"the camera whirls ! the camera twirls ! oh , look at that clever angle ! wow , a jump cut ! ",9399,pos,neg,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction . ",6187,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"smart and alert , thirteen conversations about one thing is a small gem . ",2577,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"humorous and heartfelt , douglas mcgrath's version of 'nicholas nickleby' left me feeling refreshed and hopeful . not many movies have that kind of impact on me these days . ",3221,pos,pos,2.0,5.0,0.7142857142857143,0.2857142857142857,7.0,0.7142857142857143,0.5982695885852573,0.09183673469387757,0.18723874669733045
a sustained fest of self-congratulation between actor and director that leaves scant place for the viewer . ,9887,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"not always too whimsical for its own good ( but enough to do harm ) , this strange hybrid of crime thriller , quirky character study , third-rate romance and female empowerment fantasy never really finds the tonal or thematic glue it needs . ",7589,neg,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
